,gauge_name,basin,nse,bfi_obs,bfi_sim,nse_value_bfi,qmean_obs,qmean_sim,slope_obs,slope_sim,hfd_obs,hfd_sim
0,Schoenfels,LU000018,0.604767311533386,0.5491332552226622,0.6750975043210659,,0.8958442072655957,0.673847722912862,2.305894875074405,1.6511139424555505,127.38461538461539,136.76923076923077
1,Hunnebuer,LU000010,0.7348732946741521,0.6187599923498417,0.6677671165534274,,0.9264638449166221,0.7624060026668202,1.430666764097312,1.6737878286240737,130.6153846153846,135.76923076923077
2,Bigonville,LU000001,0.7644375782981345,0.5468503966298911,0.6598841924847795,,1.192096235012109,1.0033121727675653,3.860265270934023,1.527253461532233,121.61538461538461,138.76923076923077
3,Eisenschmitt,DERP2028,0.7951130298074269,0.5912286564625354,0.6713532895205246,0.75453568727363,1.076659242459983,0.932059798347617,2.249832566632805,1.7227228971038269,131.46153846153845,139.69230769230768
4,A9001050,FR000183,0.38752437561067987,0.7263461280996635,0.6633760236902522,,1.3587597394179618,1.0444726110626665,2.2048638196473735,1.7180629458741632,147.25,139.45833333333334
5,Sinspelt,DERP2008,0.6881001390711714,0.4632010969159292,0.6740841561854606,0.39981620044402133,1.0472986121931485,0.9620627357623203,3.555971392328444,1.7480544753007976,120.88461538461539,139.19230769230768
6,A5242010,FR000137,0.7134910148653919,0.5079481042588097,0.6642677706184851,,0.9956666274344927,0.9263404440187946,2.9663314793754534,1.829350088197939,124.30434782608695,136.56521739130434
7,L'Isch Ã  Postroff,FR003294,0.618336504093678,0.5169186781536074,0.6709728645192019,,0.9148306708232089,0.7445974504531886,2.5154940473730383,1.7856642449651456,129.0952380952381,138.95238095238096
8,A9021050,FR000185,0.3961640829583265,0.5417133374177967,0.6556523957201544,,0.7993524710435663,1.1160558640569518,3.2063018307440525,1.6970454545837201,145.27777777777777,144.94444444444446
9,A6872010,FR000154,0.7135376526240201,0.5431762661877202,0.6839053782159444,,0.8637251282104524,0.6691831874090823,1.9657436908760961,1.7675606647184499,130.75,138.16666666666666
10,La Nied Allemande Ã  Varize,FR003307,0.722475204913999,0.48802860347278665,0.6824530132800715,,0.7842232990660046,0.6365579591731582,3.3929812296089343,1.7584556842949746,122.36,137.28
11,La Vezouze Ã  ThiÃ©baumÃ©nil,FR003256,0.7287903799384376,0.5234492103005389,0.6681006718242175,,0.9943526845625006,0.8343929353681773,2.3787419853905885,1.7188853181798247,128.3125,137.3125
12,GemuendOur,DERP2004,0.7416064780829432,0.5001961046867561,0.6725630090727669,0.413711966800006,1.2123051432798406,1.1967589516387453,3.0978596160693375,1.7196896424068606,125.73076923076923,141.0
13,La Meurthe Ã  Azerailles et Ã  Baccarat,FR003252,0.7075819834654584,0.6693441995521313,0.642582842779294,,1.683498334877289,1.5697102475990137,2.0874403893284983,1.7771875735037175,149.33333333333334,140.75
14,La Sarre Ã  Sarreguemines et Ã  Sarreinsming,FR003302,0.7910462361897062,0.5461876410176256,0.6748707675039902,,0.8495899649369768,0.8249900216691664,2.4046815359867963,1.7611620927026626,131.33333333333334,139.0
15,La Moselle Ã  Toul,FR003249,0.8348094303023181,0.5796744249010707,0.6556790736871057,,1.57132401475247,1.4652244238022643,2.7292696550983586,1.7658752559248263,128.30769230769232,135.96153846153845
16,A6232010,FR000144,-0.09553418346279141,0.6872353910753508,0.6616925962877973,,1.444598096445125,1.1441055379146634,2.1998091011604126,1.6992442079033028,173.23809523809524,139.8095238095238
17,Diekirch,LU000006,0.7853253284787478,0.572308467363715,0.6788530582294323,,0.9586417313463302,0.7417837600105837,2.4141306296435143,1.5899720266203399,127.46153846153847,138.3846153846154
18,EttelbrueckAlzette,LU000007,0.7336712262091682,0.5820376371289808,0.6786153831812078,,0.8377600275319108,0.6654172579898701,2.179298871547911,1.6317844548868539,135.30769230769232,137.30769230769232
19,Mersch,LU000014,0.7112031140526391,0.5910754818827649,0.6781578516757555,,0.806441904065329,0.6501865223579745,1.7501577598896076,1.6237311010167357,134.30769230769232,137.15384615384616
20,Pruem,DERP2006,0.6879904161305188,0.43962157636394383,0.6666862831609394,0.4377367839318288,1.4772328390901432,1.2322259136666638,4.017057443002232,1.711681589546036,122.23076923076923,141.1153846153846
21,A4020610,FR000124,0.7325262965964248,0.4742586446981948,0.6050852618222661,,3.9161042905995633,3.100631938104451,3.0970781483971495,1.7102573049007126,118.71428571428571,134.66666666666666
22,Schoenberg,BEWA0067,0.6853858346833537,0.44687806121952867,0.6686414126143205,,1.5219266002304095,1.2734439711966923,3.527883532917868,1.74284209487434,123.4375,143.875
24,A7642010,FR000169,0.7372268279643206,0.5816472690192767,0.6804129489369098,,0.7066709652720817,0.6484337607149261,1.8911673540319904,1.7126034526333231,132.52631578947367,140.05263157894737
25,Dreis,DERP2029,0.8219507627625906,0.5770721236525367,0.6751321027840216,0.6696517503108479,0.8128997419966302,0.8421858709785682,2.202408139605328,1.7266887307932584,132.07692307692307,139.23076923076923
26,A6701210,FR000153,0.7051150980118939,0.6421192150887213,0.6661549973732983,,1.0716031926027136,1.181918586211988,2.2348418963151917,1.7792429588392218,133.83333333333334,134.88888888888889
27,A6051020,FR000142,0.7853202788211033,0.6181879444170277,0.6566040775841306,0.710595288518831,1.701081378030953,1.5327921665999902,2.1363079945665095,1.7083683932683564,134.65384615384616,138.46153846153845
28,Densborn,DERP2023,0.7855142371518138,0.5475464240473255,0.6753162352546017,0.7245175019687773,1.2046407986235061,1.021864061066155,2.2375005419180587,1.7010170766936437,128.80769230769232,141.73076923076923
29,A4200630,FR000128,0.7809107567616109,0.5262351104042112,0.6321074618833076,,3.177223275885115,2.51459958445775,2.878325804251507,1.6910117873492865,127.44,136.56
