,gauge_name,basin,nse,bfi_obs,bfi_sim,nse_value_bfi,qmean_obs,qmean_sim,slope_obs,slope_sim,hfd_obs,hfd_sim
0,Schoenfels,LU000018,0.5732218118294417,0.5491332552226622,0.649128751861685,,0.8958442072655957,0.6776446370543125,2.305894875074405,2.2013928061585903,127.38461538461539,137.15384615384616
1,Hunnebuer,LU000010,0.6780163474379657,0.6187599923498417,0.6412472996448989,,0.9264638449166221,0.7758593706329147,1.430666764097312,2.23830009121975,130.6153846153846,135.3846153846154
2,Bigonville,LU000001,0.8436600098257441,0.5468503966298911,0.6334356487859475,,1.192096235012109,1.0543938893231726,3.860265270934023,2.0483133166462912,121.61538461538461,137.3846153846154
3,Eisenschmitt,DERP2028,0.8022866811762042,0.5912286564625354,0.6401556358100235,0.7819472462150447,1.076659242459983,0.9842885129122321,2.249832566632805,2.3596108775543936,131.46153846153845,137.73076923076923
4,A9001050,FR000183,0.3642644503728847,0.7263461280996635,0.6342002337962338,,1.3587597394179618,1.1249362229666509,2.2048638196473735,2.1560091106028074,147.25,137.08333333333334
5,Sinspelt,DERP2008,0.711522246582293,0.4632010969159292,0.643170226136338,0.5062127797635261,1.0472986121931485,1.0144684737293923,3.555971392328444,2.341200067955169,120.88461538461539,137.07692307692307
6,A5242010,FR000137,0.7255948898242595,0.5079481042588097,0.6372580701873675,,0.9956666274344927,0.9919252198377259,2.9663314793754534,2.3065567994532707,124.30434782608695,133.82608695652175
7,L'Isch Ã  Postroff,FR003294,0.6263517914798689,0.5169186781536074,0.641938445869352,,0.9148306708232089,0.7809983612373104,2.5154940473730383,2.467206485737059,129.0952380952381,136.71428571428572
8,A9021050,FR000185,0.3627302723801893,0.5417133374177967,0.6281597318681028,,0.7993524710435663,1.208599548745916,3.2063018307440525,2.1033494251336786,145.27777777777777,143.0
9,A6872010,FR000154,0.6857003956115777,0.5431762661877202,0.6555068799593455,,0.8637251282104524,0.7032261521930308,1.9657436908760961,2.3802970142924376,130.75,136.66666666666666
10,La Nied Allemande Ã  Varize,FR003307,0.7635020478252552,0.48802860347278665,0.6540885507281485,,0.7842232990660046,0.6651251124082631,3.3929812296089343,2.362681546294954,122.36,135.92
11,La Vezouze Ã  ThiÃ©baumÃ©nil,FR003256,0.7267770653743273,0.5234492103005389,0.6409047938413445,,0.9943526845625006,0.8811378097107627,2.3787419853905885,2.2217413363108385,128.3125,136.5
12,GemuendOur,DERP2004,0.7783877194688378,0.5001961046867561,0.6437520677655366,0.5087828532110634,1.2123051432798406,1.2793524467912647,3.0978596160693375,2.1871785055944635,125.73076923076923,137.53846153846155
13,La Meurthe Ã  Azerailles et Ã  Baccarat,FR003252,0.6818376541129241,0.6693441995521313,0.6152540178304944,,1.683498334877289,1.7148955679050333,2.0874403893284983,2.205037011501689,149.33333333333334,139.25
14,La Sarre Ã  Sarreguemines et Ã  Sarreinsming,FR003302,0.797777624927706,0.5461876410176256,0.6451034956496996,,0.8495899649369768,0.8753057904201175,2.4046815359867963,2.3162139631580634,131.33333333333334,136.91666666666666
15,La Moselle Ã  Toul,FR003249,0.8707479086364116,0.5796744249010707,0.6274475830799314,,1.57132401475247,1.5822820778803988,2.7292696550983586,2.1742798669574905,128.30769230769232,133.0
16,A6232010,FR000144,-0.2646632899629573,0.6872353910753508,0.6351256173845783,,1.444598096445125,1.2405623338753422,2.1998091011604126,2.119191910437525,173.23809523809524,137.0952380952381
17,Diekirch,LU000006,0.8226929285222068,0.572308467363715,0.6526026594352756,,0.9586417313463302,0.7587698607520756,2.4141306296435143,2.172871025093039,127.46153846153847,138.3846153846154
