,0
high_snow_k,3.377362849379356
high_unsaturated_Smax,147.91713791061017
high_unsaturated_Ce,0.9218548701212862
high_unsaturated_beta,1.1342152408301667
high_slowhigh_k,9.023579345706311e-05
general_snow_k,3.377362849379356
general_unsaturated_Smax,147.91713791061017
general_unsaturated_Ce,0.9218548701212862
general_unsaturated_beta,1.1342152408301667
general_lowersplitter_splitpar,0.5111293841909575
general_slow_k,0.0856292678110343
general_lag-fun_lag-time,2.554717874067136
general_fast_k,0.4783000587425774
low_snow_k,3.377362849379356
low_unsaturated_Smax,147.91713791061017
low_unsaturated_Ce,0.9218548701212862
low_unsaturated_beta,1.1342152408301667
low_fast_k,0.002185361032960016
