,0
high_snow_k,2.237453752010712
high_unsaturated_Smax,382.7447289427869
high_unsaturated_Ce,1.55204524537664
high_unsaturated_beta,0.45111742225785556
high_slowhigh_k,0.0002811553485302257
general_snow_k,2.237453752010712
general_unsaturated_Smax,382.7447289427869
general_unsaturated_Ce,1.55204524537664
general_unsaturated_beta,0.45111742225785556
general_lowersplitter_splitpar,0.5100788115304029
general_slow_k,0.06088860626861364
general_lag-fun_lag-time,2.7129924640650622
general_fast_k,0.42797891452124714
low_snow_k,2.237453752010712
low_unsaturated_Smax,382.7447289427869
low_unsaturated_Ce,1.55204524537664
low_unsaturated_beta,0.45111742225785556
low_fast_k,0.0019653216161708434
